DateTime,Forecast,Actual
2022-03-22 02:00:00+08:00,312.3729553222656,107.48851815
2022-03-22 03:00:00+08:00,325.3355407714844,107.25323083333332
2022-03-22 04:00:00+08:00,330.18060302734375,112.37495441666668
2022-03-22 05:00:00+08:00,326.1084289550781,107.5051499
2022-03-22 06:00:00+08:00,323.8382263183594,120.33444376666668
2022-03-22 07:00:00+08:00,305.1192932128906,192.98109851666663
2022-03-22 08:00:00+08:00,274.1298522949219,308.4850901
2022-03-22 09:00:00+08:00,219.41867065429688,341.7259306
2022-03-22 10:00:00+08:00,165.26541137695312,367.44203246666666
2022-03-22 11:00:00+08:00,114.24765014648438,387.9331786833333
2022-03-22 12:00:00+08:00,98.78404998779297,404.3022691666667
2022-03-22 13:00:00+08:00,129.17723083496094,405.6094201333333
2022-03-22 14:00:00+08:00,144.72445678710938,407.6502328
2022-03-22 15:00:00+08:00,141.2912139892578,382.0410492
2022-03-22 16:00:00+08:00,130.8115234375,338.68705823333335
2022-03-22 17:00:00+08:00,158.38760375976562,253.88754501666668
2022-03-22 18:00:00+08:00,148.9906463623047,171.74243988333333
2022-03-22 19:00:00+08:00,140.30494689941406,153.31276005
2022-03-22 20:00:00+08:00,135.7483673095703,149.0216068
2022-03-22 21:00:00+08:00,131.1052703857422,119.16274248333332
2022-03-22 22:00:00+08:00,143.37010192871094,119.08620998333332
2022-03-22 23:00:00+08:00,200.754638671875,100.5005654
2022-03-23 00:00:00+08:00,280.1239929199219,99.14226033333333
2022-03-23 01:00:00+08:00,310.06549072265625,97.35025196666666
2022-03-23 02:00:00+08:00,325.70074462890625,94.47365698333331
2022-03-23 03:00:00+08:00,335.721435546875,96.63987953333331
2022-03-23 04:00:00+08:00,346.2084655761719,103.04834015
2022-03-23 05:00:00+08:00,350.626220703125,94.19961153333333
2022-03-23 06:00:00+08:00,344.01007080078125,125.83904025
2022-03-23 07:00:00+08:00,326.7909240722656,190.09810321666663
2022-03-23 08:00:00+08:00,287.9789123535156,294.67814705
2022-03-23 09:00:00+08:00,201.0524139404297,330.4056292833333
2022-03-23 10:00:00+08:00,123.73774719238281,342.1557581833333
2022-03-23 11:00:00+08:00,152.09750366210938,351.5524081666667
2022-03-23 12:00:00+08:00,165.7789764404297,357.8365859833333
2022-03-23 13:00:00+08:00,161.46627807617188,346.83458293333337
2022-03-23 14:00:00+08:00,153.1979217529297,391.5374942833333
2022-03-23 15:00:00+08:00,171.7791748046875,370.9266969833333
2022-03-23 16:00:00+08:00,160.9210662841797,356.6897309333333
2022-03-23 17:00:00+08:00,144.50503540039062,261.53003033333334
2022-03-23 18:00:00+08:00,131.11460876464844,182.70036138333333
2022-03-23 19:00:00+08:00,130.12042236328125,158.15077696666663
2022-03-23 20:00:00+08:00,115.3776626586914,140.95061603333332
2022-03-23 21:00:00+08:00,121.56205749511719,111.80873108333331
2022-03-23 22:00:00+08:00,146.6565704345703,102.5659739
2022-03-23 23:00:00+08:00,224.94773864746094,97.66688033333334
2022-03-24 00:00:00+08:00,302.5251770019531,109.43538316666668
2022-03-24 01:00:00+08:00,321.32958984375,99.34664431666668
2022-03-24 02:00:00+08:00,340.5015869140625,96.55560643333334
2022-03-24 03:00:00+08:00,346.8321228027344,96.50258695
2022-03-24 04:00:00+08:00,352.78466796875,95.4460785
2022-03-24 05:00:00+08:00,358.1125183105469,100.364352
2022-03-24 06:00:00+08:00,356.6590576171875,96.5320461
2022-03-24 07:00:00+08:00,347.54339599609375,109.09873186666668
2022-03-24 08:00:00+08:00,290.3446350097656,139.06156958333332
2022-03-24 09:00:00+08:00,210.29505920410156,137.10292956666666
2022-03-24 10:00:00+08:00,156.4287567138672,161.85714388333332
2022-03-24 11:00:00+08:00,140.00209045410156,168.89936541666663
2022-03-24 12:00:00+08:00,129.87904357910156,168.7802233
2022-03-24 13:00:00+08:00,120.24166107177734,173.50425805
2022-03-24 14:00:00+08:00,115.32320404052734,183.5274528333333
2022-03-24 15:00:00+08:00,116.93976593017578,166.97729053333333
2022-03-24 16:00:00+08:00,114.55575561523438,143.82473091666665
2022-03-24 17:00:00+08:00,129.69107055664062,135.98082805
2022-03-24 18:00:00+08:00,123.28866577148438,116.16914556666669
2022-03-24 19:00:00+08:00,117.20043182373047,105.96535253333332
2022-03-24 20:00:00+08:00,116.97462463378906,94.88317213333332
2022-03-24 21:00:00+08:00,118.28799438476562,92.26640596666668
2022-03-24 22:00:00+08:00,141.9781494140625,83.88940554999999
2022-03-24 23:00:00+08:00,203.80474853515625,85.92996763333333
2022-03-25 00:00:00+08:00,255.48199462890625,82.38208181666667
2022-03-25 01:00:00+08:00,282.3451232910156,84.10508575
2022-03-25 02:00:00+08:00,307.8968505859375,82.2622568
2022-03-25 03:00:00+08:00,302.01214599609375,79.20877758333333
2022-03-25 04:00:00+08:00,300.7521667480469,82.79874978333334
2022-03-25 05:00:00+08:00,314.7998046875,91.88093985
2022-03-25 06:00:00+08:00,315.61016845703125,85.00334296666666
2022-03-25 07:00:00+08:00,299.1001281738281,97.76676853333332
2022-03-25 08:00:00+08:00,255.4453582763672,116.77831025
2022-03-25 09:00:00+08:00,166.57913208007812,129.23833143333334
2022-03-25 10:00:00+08:00,128.95103454589844,146.79862998333334
2022-03-25 11:00:00+08:00,134.15023803710938,156.57208071666668
2022-03-25 12:00:00+08:00,135.15171813964844,155.0912216
2022-03-25 13:00:00+08:00,135.38504028320312,162.39772228333334
2022-03-25 14:00:00+08:00,136.7024383544922,167.13596186666666
2022-03-25 15:00:00+08:00,142.06959533691406,174.24164848333334
2022-03-25 16:00:00+08:00,146.73873901367188,165.9832533833333
2022-03-25 17:00:00+08:00,147.4839324951172,141.75037553333334
2022-03-25 18:00:00+08:00,131.6179962158203,124.41656768333333
2022-03-25 19:00:00+08:00,125.27255249023438,114.08366098333332
2022-03-25 20:00:00+08:00,115.39730072021484,104.66608641666669
2022-03-25 21:00:00+08:00,114.74327850341797,96.00575771666666
2022-03-25 22:00:00+08:00,135.5799102783203,89.22206568333333
2022-03-25 23:00:00+08:00,165.15309143066406,93.30861025
2022-03-26 00:00:00+08:00,189.98046875,90.23960043333334
2022-03-26 01:00:00+08:00,183.04574584960938,88.96993161666667
2022-03-26 02:00:00+08:00,182.8201904296875,91.58156936666668
2022-03-26 03:00:00+08:00,190.33645629882812,89.4329734
2022-03-26 04:00:00+08:00,196.4447021484375,85.48863883333333
2022-03-26 05:00:00+08:00,222.91542053222656,86.3319882
2022-03-26 06:00:00+08:00,220.92306518554688,119.7878712
2022-03-26 07:00:00+08:00,184.824951171875,180.34891795
2022-03-26 08:00:00+08:00,158.42022705078125,301.79906436666664
2022-03-26 09:00:00+08:00,137.30300903320312,323.1898854
2022-03-26 10:00:00+08:00,151.2330780029297,314.14244813333335
2022-03-26 11:00:00+08:00,154.41998291015625,317.4595152
2022-03-26 12:00:00+08:00,154.83750915527344,326.24329275
2022-03-26 13:00:00+08:00,164.0952911376953,320.2335824666667
2022-03-26 14:00:00+08:00,162.4015350341797,351.77704190000003
2022-03-26 15:00:00+08:00,156.4486541748047,333.19075828333337
2022-03-26 16:00:00+08:00,146.82479858398438,324.43115865
2022-03-26 17:00:00+08:00,145.73553466796875,264.6988229
2022-03-26 18:00:00+08:00,158.43368530273438,176.60116585
2022-03-26 19:00:00+08:00,144.2386016845703,127.04575871666668
2022-03-26 20:00:00+08:00,135.8739471435547,111.2770925
2022-03-26 21:00:00+08:00,129.69931030273438,103.3709064
2022-03-26 22:00:00+08:00,138.0384521484375,92.16815145
2022-03-26 23:00:00+08:00,166.79331970214844,90.879066
2022-03-27 00:00:00+08:00,174.5282440185547,86.85417946666666
2022-03-27 01:00:00+08:00,158.9818878173828,86.3934119
2022-03-27 02:00:00+08:00,149.3271484375,90.64352341666668
2022-03-27 03:00:00+08:00,143.75393676757812,86.34508555
2022-03-27 04:00:00+08:00,141.2967987060547,88.00422691666667
2022-03-27 05:00:00+08:00,141.25926208496094,106.15009151666666
2022-03-27 06:00:00+08:00,142.0493927001953,133.31024553333333
2022-03-27 07:00:00+08:00,145.07586669921875,196.8826119
2022-03-27 08:00:00+08:00,139.56265258789062,266.85487048333334
2022-03-27 09:00:00+08:00,172.22933959960938,308.3444798666667
2022-03-27 10:00:00+08:00,140.55886840820312,323.55548515
2022-03-27 11:00:00+08:00,137.76991271972656,295.6222699666667
2022-03-27 12:00:00+08:00,128.83584594726562,360.8772997166666
2022-03-27 13:00:00+08:00,125.5995864868164,375.25912331666666
2022-03-27 14:00:00+08:00,117.4395523071289,378.82038051666666
2022-03-27 15:00:00+08:00,118.79026794433594,354.9360294833333
2022-03-27 16:00:00+08:00,125.85172271728516,275.40638798333333
2022-03-27 17:00:00+08:00,139.13186645507812,240.2410048
2022-03-27 18:00:00+08:00,131.26609802246094,177.75420873333334
2022-03-27 19:00:00+08:00,135.33926391601562,151.52060151666666
2022-03-27 20:00:00+08:00,134.9508819580078,139.21872668333333
2022-03-27 21:00:00+08:00,135.05352783203125,111.6463806
2022-03-27 22:00:00+08:00,141.5759735107422,93.35935738333332
2022-03-27 23:00:00+08:00,167.5207977294922,94.51663446666667
2022-03-28 00:00:00+08:00,233.66720581054688,94.28634831666666
2022-03-28 01:00:00+08:00,275.7015380859375,91.7947232
2022-03-28 02:00:00+08:00,290.95556640625,87.65764421666667
2022-03-28 03:00:00+08:00,314.4788818359375,92.40087953333334
2022-03-28 04:00:00+08:00,319.2475280761719,92.21885851666669
2022-03-28 05:00:00+08:00,326.06005859375,94.96705031666666
2022-03-28 06:00:00+08:00,327.1446228027344,140.1712021
2022-03-28 07:00:00+08:00,312.90911865234375,210.44505315
2022-03-28 08:00:00+08:00,271.1943054199219,313.29745211666665
2022-03-28 09:00:00+08:00,187.19261169433594,347.81680263333334
2022-03-28 10:00:00+08:00,148.2363739013672,374.7934076
2022-03-28 11:00:00+08:00,149.4251251220703,387.7525754833333
2022-03-28 12:00:00+08:00,148.38449096679688,389.67153285
2022-03-28 13:00:00+08:00,148.4158172607422,412.10345095
2022-03-28 14:00:00+08:00,138.0014190673828,390.67999
2022-03-28 15:00:00+08:00,146.7464599609375,374.6831938166667
2022-03-28 16:00:00+08:00,150.00509643554688,342.7447743
2022-03-28 17:00:00+08:00,154.30587768554688,268.78040395
2022-03-28 18:00:00+08:00,146.83795166015625,165.24817776666666
2022-03-28 19:00:00+08:00,136.7788848876953,146.73057876666667
2022-03-28 20:00:00+08:00,134.2200164794922,139.21799821666667
2022-03-28 21:00:00+08:00,135.05673217773438,127.54907051666666
2022-03-28 22:00:00+08:00,146.07656860351562,102.2261203
2022-03-28 23:00:00+08:00,196.9559326171875,103.28285351666666
2022-03-29 00:00:00+08:00,259.9666748046875,101.63455706666667
2022-03-29 01:00:00+08:00,299.1356506347656,98.8356
2022-03-29 02:00:00+08:00,314.1169738769531,97.50602943333334
2022-03-29 03:00:00+08:00,331.3401184082031,95.09442873333332
2022-03-29 04:00:00+08:00,322.65106201171875,100.16343143333332
2022-03-29 05:00:00+08:00,330.4281005859375,97.89426663333332
2022-03-29 06:00:00+08:00,323.4847106933594,137.61243293333334
2022-03-29 07:00:00+08:00,313.4566955566406,201.98225651666667
2022-03-29 08:00:00+08:00,284.5870666503906,293.6734235166667
2022-03-29 09:00:00+08:00,184.77308654785156,369.83405008333335
2022-03-29 10:00:00+08:00,138.70831298828125,376.5799862333333
2022-03-29 11:00:00+08:00,122.3197021484375,385.87776385
2022-03-29 12:00:00+08:00,110.21739959716797,382.52697178333335
2022-03-29 13:00:00+08:00,100.12831115722656,383.1542189
2022-03-29 14:00:00+08:00,115.33971405029297,378.4439468666666
2022-03-29 15:00:00+08:00,114.70406341552734,241.19589256666663
2022-03-29 16:00:00+08:00,107.79243469238281,93.88608961666668
2022-03-29 17:00:00+08:00,102.71615600585938,77.0330499
2022-03-29 18:00:00+08:00,106.0633773803711,54.62981053333333
2022-03-29 19:00:00+08:00,106.53158569335938,50.1360017
2022-03-29 20:00:00+08:00,103.3200454711914,44.268025566666665
2022-03-29 21:00:00+08:00,103.59468078613281,42.3121624
2022-03-29 22:00:00+08:00,134.56805419921875,34.98957858333333
2022-03-29 23:00:00+08:00,190.7904510498047,35.18674826666667
2022-03-30 00:00:00+08:00,280.1269226074219,35.65167683333333
2022-03-30 01:00:00+08:00,302.7042236328125,35.379651966666664
2022-03-30 02:00:00+08:00,317.46820068359375,34.41233543333333
2022-03-30 03:00:00+08:00,337.1192321777344,32.05363505
2022-03-30 04:00:00+08:00,350.33489990234375,32.4208358
2022-03-30 05:00:00+08:00,349.75909423828125,31.772854866666663
2022-03-30 06:00:00+08:00,353.9656677246094,35.2138295
2022-03-30 07:00:00+08:00,342.57257080078125,51.75293548333333
2022-03-30 08:00:00+08:00,310.32806396484375,73.85120186666667
2022-03-30 09:00:00+08:00,223.85960388183594,81.49615465
2022-03-30 10:00:00+08:00,160.1509552001953,96.60847011666668
2022-03-30 11:00:00+08:00,162.12640380859375,101.31376293333334
2022-03-30 12:00:00+08:00,155.35012817382812,126.43147666666668
2022-03-30 13:00:00+08:00,156.17677307128906,123.55827448333334
2022-03-30 14:00:00+08:00,158.75164794921875,118.84007025
2022-03-30 15:00:00+08:00,166.1666259765625,126.57211615
2022-03-30 16:00:00+08:00,159.72445678710938,107.11332071666666
2022-03-30 17:00:00+08:00,156.8885040283203,72.73661296666667
2022-03-30 18:00:00+08:00,137.74530029296875,52.1413362
2022-03-30 19:00:00+08:00,135.03489685058594,52.67269826666666
2022-03-30 20:00:00+08:00,131.48123168945312,41.73227181666667
2022-03-30 21:00:00+08:00,134.9073028564453,39.82778158333333
2022-03-30 22:00:00+08:00,146.99481201171875,37.66520121666667
2022-03-30 23:00:00+08:00,222.9047393798828,35.658744
2022-03-31 00:00:00+08:00,284.7978515625,35.82401361666667
2022-03-31 01:00:00+08:00,263.6844177246094,34.62890131666666
2022-03-31 02:00:00+08:00,265.3013916015625,35.117913
2022-03-31 03:00:00+08:00,270.44891357421875,38.0195931
2022-03-31 04:00:00+08:00,266.57275390625,36.417404833333336
2022-03-31 05:00:00+08:00,273.9593200683594,36.61060941666667
2022-03-31 06:00:00+08:00,247.46900939941406,44.102867
2022-03-31 07:00:00+08:00,225.696533203125,61.9780014
2022-03-31 08:00:00+08:00,235.42471313476562,80.57131576666667
2022-03-31 09:00:00+08:00,161.31039428710938,84.15528954999999
2022-03-31 10:00:00+08:00,133.57997131347656,93.3975512
2022-03-31 11:00:00+08:00,123.3770980834961,96.12073565
2022-03-31 12:00:00+08:00,116.29430389404297,105.98792625
2022-03-31 13:00:00+08:00,115.11251068115234,106.06312008333332
2022-03-31 14:00:00+08:00,114.23735046386719,103.3036229
2022-03-31 15:00:00+08:00,117.31861877441406,44.326251633333335
2022-03-31 16:00:00+08:00,119.71757507324219,143.82473091666665
2022-03-31 17:00:00+08:00,121.29796600341797,135.98082805
2022-03-31 18:00:00+08:00,118.5038833618164,116.16914556666669
2022-03-31 19:00:00+08:00,119.02548217773438,105.96535253333332
2022-03-31 20:00:00+08:00,120.9713134765625,94.88317213333332
2022-03-31 21:00:00+08:00,121.24381256103516,92.26640596666668
2022-03-31 22:00:00+08:00,144.4323272705078,83.88940554999999
2022-03-31 23:00:00+08:00,217.66702270507812,85.92996763333333
2022-04-01 00:00:00+08:00,259.6015319824219,82.38208181666667
2022-04-01 01:00:00+08:00,263.181884765625,84.10508575
2022-04-01 02:00:00+08:00,276.9410400390625,82.2622568
2022-04-01 03:00:00+08:00,287.0814514160156,79.20877758333333
2022-04-01 04:00:00+08:00,292.2552185058594,82.79874978333334
2022-04-01 05:00:00+08:00,294.2127685546875,91.88093985
2022-04-01 06:00:00+08:00,291.9643249511719,85.00334296666666
2022-04-01 07:00:00+08:00,276.9278259277344,97.76676853333332
2022-04-01 08:00:00+08:00,235.62730407714844,116.77831025
2022-04-01 09:00:00+08:00,149.72332763671875,129.23833143333334
2022-04-01 10:00:00+08:00,153.03077697753906,146.79862998333334
2022-04-01 11:00:00+08:00,147.69900512695312,156.57208071666668
2022-04-01 12:00:00+08:00,146.67654418945312,155.0912216
2022-04-01 13:00:00+08:00,146.8712158203125,162.39772228333334
2022-04-01 14:00:00+08:00,146.8712158203125,167.13596186666666
2022-04-01 15:00:00+08:00,147.38645935058594,174.24164848333334
2022-04-01 16:00:00+08:00,154.1641082763672,165.9832533833333
2022-04-01 17:00:00+08:00,155.3775634765625,141.75037553333334
2022-04-01 18:00:00+08:00,133.43873596191406,124.41656768333333
2022-04-01 19:00:00+08:00,130.35780334472656,114.08366098333332
2022-04-01 20:00:00+08:00,126.6102523803711,104.66608641666669
2022-04-01 21:00:00+08:00,124.5987777709961,96.00575771666666
2022-04-01 22:00:00+08:00,129.48471069335938,89.22206568333333
2022-04-01 23:00:00+08:00,177.5751953125,93.30861025
2022-04-02 00:00:00+08:00,198.23216247558594,90.23960043333334
2022-04-02 01:00:00+08:00,213.9075164794922,88.96993161666667
2022-04-02 02:00:00+08:00,237.14346313476562,91.58156936666668
2022-04-02 03:00:00+08:00,236.2115020751953,89.4329734
2022-04-02 04:00:00+08:00,240.27516174316406,85.48863883333333
2022-04-02 05:00:00+08:00,251.2421875,86.3319882
2022-04-02 06:00:00+08:00,232.54452514648438,119.7878712
2022-04-02 07:00:00+08:00,221.27256774902344,180.34891795
2022-04-02 08:00:00+08:00,181.78988647460938,301.79906436666664
2022-04-02 09:00:00+08:00,168.5472869873047,323.1898854
2022-04-02 10:00:00+08:00,143.76693725585938,314.14244813333335
2022-04-02 11:00:00+08:00,143.39120483398438,317.4595152
2022-04-02 12:00:00+08:00,141.13568115234375,150.3884483666667
