DateTime,Wh,temperature,hour,day_of_week,day_of_month,is_weekend,lag_1,lag_24,lag_168
2022-01-20 23:00:00+00:00,113.07392378333331,23.3715,23,3,20,0,97.71079413333334,181.14755406666663,107.8517341
2022-01-21 00:00:00+00:00,144.54897926666666,25.2215,0,4,21,0,113.07392378333331,302.17597301666666,146.53980555
2022-01-21 01:00:00+00:00,165.08413936666668,26.671501,1,4,21,0,144.54897926666666,360.0586605666667,159.34319898333334
2022-01-21 02:00:00+00:00,164.73526428333332,28.1215,2,4,21,0,165.08413936666668,349.89948956666666,159.33160478333335
2022-01-21 03:00:00+00:00,175.30522581666668,29.021502,3,4,21,0,164.73526428333332,348.49738966666666,158.6454359
2022-01-21 04:00:00+00:00,176.02911198333334,29.521502,4,4,21,0,175.30522581666668,340.93527728333333,152.52973926666667
2022-01-21 05:00:00+00:00,174.34878898333332,27.9715,5,4,21,0,176.02911198333334,350.91359581666666,152.13701685
2022-01-21 06:00:00+00:00,178.97506705,28.3215,6,4,21,0,174.34878898333332,360.18526148333336,158.47710376666666
2022-01-21 07:00:00+00:00,182.69266333333331,29.021502,7,4,21,0,178.97506705,382.9432974,162.73994675
2022-01-21 08:00:00+00:00,160.63077676666666,28.7215,8,4,21,0,182.69266333333331,323.4621166333333,149.21066293333334
2022-01-21 09:00:00+00:00,156.47464753333333,27.6215,9,4,21,0,160.63077676666666,256.6040007166667,138.14294721666667
2022-01-21 10:00:00+00:00,133.05941314999998,26.2215,10,4,21,0,156.47464753333333,194.2133614333333,118.0896013
2022-01-21 11:00:00+00:00,111.50907196666668,25.771502,11,4,21,0,133.05941314999998,162.07503631666663,103.1585951
2022-01-21 12:00:00+00:00,101.24775433333332,25.5715,12,4,21,0,111.50907196666668,150.65785713333332,101.77201348333334
2022-01-21 13:00:00+00:00,96.27669036666668,25.271502,13,4,21,0,101.24775433333332,123.97162428333333,90.99459396666668
2022-01-21 14:00:00+00:00,91.58300438333332,24.9715,14,4,21,0,96.27669036666668,109.25243875,90.4611256
2022-01-21 15:00:00+00:00,88.74782835,24.771502,15,4,21,0,91.58300438333332,103.56159961666668,94.12091283333334
2022-01-21 16:00:00+00:00,88.43890565,24.421501,16,4,21,0,88.74782835,93.52306888333334,93.05929551666668
2022-01-21 17:00:00+00:00,83.67063556666666,23.7215,17,4,21,0,88.43890565,100.00215626666666,89.2876223
2022-01-21 18:00:00+00:00,84.83113573333333,23.171501,18,4,21,0,83.67063556666666,94.46783763333332,89.08146638333334
2022-01-21 19:00:00+00:00,85.09704213333333,23.921501,19,4,21,0,84.83113573333333,89.35090266666667,84.89928103333334
2022-01-21 20:00:00+00:00,85.94003218333333,23.671501,20,4,21,0,85.09704213333333,91.95201508333334,85.1703601
2022-01-21 21:00:00+00:00,95.71014173333332,22.771502,21,4,21,0,85.94003218333333,91.62799531666668,85.74496093333333
2022-01-21 22:00:00+00:00,86.03255495,22.6215,22,4,21,0,95.71014173333332,97.71079413333334,89.17352536666667
2022-01-21 23:00:00+00:00,86.59504468333333,23.4715,23,4,21,0,86.03255495,113.07392378333331,95.37323246666666
2022-01-22 00:00:00+00:00,92.93745405,25.171501,0,5,22,1,86.59504468333333,144.54897926666666,111.73779261666668
2022-01-22 01:00:00+00:00,95.10585985,26.771502,1,5,22,1,92.93745405,165.08413936666668,119.01183735
2022-01-22 02:00:00+00:00,95.99828285,28.021502,2,5,22,1,95.10585985,164.73526428333332,122.32810041666669
2022-01-22 03:00:00+00:00,105.64641511666666,28.9715,3,5,22,1,95.99828285,175.30522581666668,127.43727083333332
2022-01-22 04:00:00+00:00,96.20897928333332,29.6215,4,5,22,1,105.64641511666666,176.02911198333334,126.6131666
2022-01-22 05:00:00+00:00,105.21781746666667,30.421501,5,5,22,1,96.20897928333332,174.34878898333332,137.81183878333334
2022-01-22 06:00:00+00:00,109.61344215,30.6215,6,5,22,1,105.21781746666667,178.97506705,137.95390683333332
2022-01-22 07:00:00+00:00,109.66047398333332,30.671501,7,5,22,1,109.61344215,182.69266333333331,142.26576473333333
2022-01-22 08:00:00+00:00,100.7041519,30.1215,8,5,22,1,109.66047398333332,160.63077676666666,136.83433526666667
2022-01-22 09:00:00+00:00,101.41516668333333,28.7215,9,5,22,1,100.7041519,156.47464753333333,123.35346516666668
2022-01-22 10:00:00+00:00,93.8889034,27.0715,10,5,22,1,101.41516668333333,133.05941314999998,100.6284604
2022-01-22 11:00:00+00:00,85.77076766666667,26.1215,11,5,22,1,93.8889034,111.50907196666668,98.16122111666668
2022-01-22 12:00:00+00:00,83.7940214,25.771502,12,5,22,1,85.77076766666667,101.24775433333332,87.90284593333334
2022-01-22 13:00:00+00:00,86.41313875,25.671501,13,5,22,1,83.7940214,96.27669036666668,87.60663305
2022-01-22 14:00:00+00:00,85.54446766666666,25.6215,14,5,22,1,86.41313875,91.58300438333332,87.10657436666666
2022-01-22 15:00:00+00:00,87.4765024,25.271502,15,5,22,1,85.54446766666666,88.74782835,88.81335733333333
2022-01-22 16:00:00+00:00,86.28220476666667,25.171501,16,5,22,1,87.4765024,88.43890565,87.48233563333334
2022-01-22 17:00:00+00:00,86.4821135,24.921501,17,5,22,1,86.28220476666667,83.67063556666666,83.87434415
2022-01-22 18:00:00+00:00,85.3281862,24.7215,18,5,22,1,86.4821135,84.83113573333333,83.6838782
2022-01-22 19:00:00+00:00,86.02295708333332,24.1215,19,5,22,1,85.3281862,85.09704213333333,83.34445575
2022-01-22 20:00:00+00:00,83.17238263333333,23.421501,20,5,22,1,86.02295708333332,85.94003218333333,80.56804398333334
2022-01-22 21:00:00+00:00,82.66829596666666,23.671501,21,5,22,1,83.17238263333333,95.71014173333332,82.71985805
2022-01-22 22:00:00+00:00,121.0584756,24.0715,22,5,22,1,82.66829596666666,86.03255495,105.76626336666666
2022-01-22 23:00:00+00:00,155.7735238,24.6215,23,5,22,1,121.0584756,86.59504468333333,169.19750271666666
2022-01-23 00:00:00+00:00,247.68709925,25.6215,0,6,23,1,155.7735238,92.93745405,282.25106938333334
2022-01-23 01:00:00+00:00,281.13862198333334,27.1215,1,6,23,1,247.68709925,95.10585985,316.20020666666665
2022-01-23 02:00:00+00:00,289.1557301166667,28.4715,2,6,23,1,281.13862198333334,95.99828285,316.6237066666667
2022-01-23 03:00:00+00:00,307.1245919666667,29.271502,3,6,23,1,289.1557301166667,105.64641511666666,320.76706640000003
2022-01-23 04:00:00+00:00,300.9320108666667,29.9715,4,6,23,1,307.1245919666667,96.20897928333332,327.6736696666667
2022-01-23 05:00:00+00:00,321.15723038333334,30.671501,5,6,23,1,300.9320108666667,105.21781746666667,323.43570278333334
2022-01-23 06:00:00+00:00,324.60185448333334,31.021502,6,6,23,1,321.15723038333334,109.61344215,322.2582572333333
2022-01-23 07:00:00+00:00,303.60625791666666,30.921501,7,6,23,1,324.60185448333334,109.66047398333332,302.38823098333336
2022-01-23 08:00:00+00:00,261.65909845,30.1215,8,6,23,1,303.60625791666666,100.7041519,267.52639145
2022-01-23 09:00:00+00:00,201.51964891666665,29.021502,9,6,23,1,261.65909845,101.41516668333333,192.2106296
2022-01-23 10:00:00+00:00,157.9202073,27.4715,10,6,23,1,201.51964891666665,93.8889034,151.81841133333333
2022-01-23 11:00:00+00:00,137.68001763333334,26.5715,11,6,23,1,157.9202073,85.77076766666667,121.98261655
2022-01-23 12:00:00+00:00,113.3929819,25.8715,12,6,23,1,137.68001763333334,83.7940214,101.53866023333332
2022-01-23 13:00:00+00:00,100.8666768,25.8715,13,6,23,1,113.3929819,86.41313875,88.91001455
2022-01-23 14:00:00+00:00,98.22778771666668,25.2215,14,6,23,1,100.8666768,85.54446766666666,87.1108209
2022-01-23 15:00:00+00:00,97.70735531666666,25.8715,15,6,23,1,98.22778771666668,87.4765024,89.56897163333333
2022-01-23 16:00:00+00:00,96.43838206666666,24.8215,16,6,23,1,97.70735531666666,86.28220476666667,91.19248598333331
2022-01-23 17:00:00+00:00,94.8738784,24.021502,17,6,23,1,96.43838206666666,86.4821135,85.36867101666667
2022-01-23 18:00:00+00:00,97.50044881666666,23.771502,18,6,23,1,94.8738784,85.3281862,85.84002845
2022-01-23 19:00:00+00:00,95.71263658333334,23.271502,19,6,23,1,97.50044881666666,86.02295708333332,82.78499055
2022-01-23 20:00:00+00:00,101.12745835,23.171501,20,6,23,1,95.71263658333334,83.17238263333333,88.88865866666667
2022-01-23 21:00:00+00:00,95.25613756666668,23.3215,21,6,23,1,101.12745835,82.66829596666666,87.45030658333333
2022-01-23 22:00:00+00:00,133.70990378333337,23.171501,22,6,23,1,95.25613756666668,121.0584756,91.2150991
2022-01-23 23:00:00+00:00,181.86525765,23.3715,23,6,23,1,133.70990378333337,155.7735238,109.39886885
2022-01-24 00:00:00+00:00,279.73215945,24.671501,0,0,24,0,181.86525765,247.68709925,138.99321338333334
2022-01-24 01:00:00+00:00,344.1709295,26.6215,1,0,24,0,279.73215945,281.13862198333334,141.14179798333333
2022-01-24 02:00:00+00:00,356.8270569,28.1215,2,0,24,0,344.1709295,289.1557301166667,149.39131618333332
2022-01-24 03:00:00+00:00,360.36290276666665,28.9715,3,0,24,0,356.8270569,307.1245919666667,149.50732071666667
2022-01-24 04:00:00+00:00,369.16897923333335,29.3215,4,0,24,0,360.36290276666665,300.9320108666667,159.64286268333333
2022-01-24 05:00:00+00:00,357.3582773,28.8215,5,0,24,0,369.16897923333335,321.15723038333334,174.0749737
2022-01-24 06:00:00+00:00,350.8242658166667,29.0715,6,0,24,0,357.3582773,324.60185448333334,154.34120998333333
2022-01-24 07:00:00+00:00,235.29598355,29.7215,7,0,24,0,350.8242658166667,303.60625791666666,157.81206113333334
2022-01-24 08:00:00+00:00,89.344605,29.8715,8,0,24,0,235.29598355,261.65909845,156.08709969999998
2022-01-24 09:00:00+00:00,67.81513508333333,29.3215,9,0,24,0,89.344605,201.51964891666665,148.26401816666666
2022-01-24 10:00:00+00:00,52.8301751,27.771502,10,0,24,0,67.81513508333333,157.9202073,124.80174131666666
2022-01-24 11:00:00+00:00,37.46992276666666,27.021502,11,0,24,0,52.8301751,137.68001763333334,111.87130901666669
2022-01-24 12:00:00+00:00,35.728794,26.7215,12,0,24,0,37.46992276666666,113.3929819,96.72696015
2022-01-24 13:00:00+00:00,34.33498386666667,26.521502,13,0,24,0,35.728794,100.8666768,88.2976945
2022-01-24 14:00:00+00:00,32.8875196,25.921501,14,0,24,0,34.33498386666667,98.22778771666668,87.22043005
2022-01-24 15:00:00+00:00,34.852371766666664,25.4715,15,0,24,0,32.8875196,97.70735531666666,86.95434134999999
2022-01-24 16:00:00+00:00,33.152125483333336,24.671501,16,0,24,0,34.852371766666664,96.43838206666666,86.93328731666666
2022-01-24 17:00:00+00:00,32.102421983333336,24.1215,17,0,24,0,33.152125483333336,94.8738784,82.83342968333334
2022-01-24 18:00:00+00:00,32.71960045,24.5715,18,0,24,0,32.102421983333336,97.50044881666666,87.76519195
2022-01-24 19:00:00+00:00,33.5159687,23.3715,19,0,24,0,32.71960045,95.71263658333334,82.48873925
2022-01-24 20:00:00+00:00,30.914755216666663,23.3715,20,0,24,0,33.5159687,101.12745835,83.63447098333333
2022-01-24 21:00:00+00:00,30.52907588333333,23.1215,21,0,24,0,30.914755216666663,95.25613756666668,91.55219621666669
2022-01-24 22:00:00+00:00,36.49465365,22.771502,22,0,24,0,30.52907588333333,133.70990378333337,115.18419395
2022-01-24 23:00:00+00:00,46.9748053,23.6215,23,0,24,0,36.49465365,181.86525765,177.51619506666665
2022-01-25 00:00:00+00:00,68.4999235,25.271502,0,1,25,0,46.9748053,279.73215945,293.1890035
2022-01-25 01:00:00+00:00,77.01338486666667,26.9715,1,1,25,0,68.4999235,344.1709295,332.49473395
2022-01-25 02:00:00+00:00,95.50003321666668,28.271502,2,1,25,0,77.01338486666667,356.8270569,341.49118293333333
2022-01-25 03:00:00+00:00,316.4851008333333,29.771502,3,1,25,0,95.50003321666668,360.36290276666665,347.88291475
2022-01-25 04:00:00+00:00,259.8935678166667,31.3715,4,1,25,0,316.4851008333333,369.16897923333335,319.75120926666665
2022-01-25 05:00:00+00:00,208.27128251666667,31.9715,5,1,25,0,259.8935678166667,357.3582773,301.0796568833333
2022-01-25 06:00:00+00:00,199.5717752,32.1215,6,1,25,0,208.27128251666667,350.8242658166667,310.0545800333333
2022-01-25 07:00:00+00:00,136.92111383333332,31.3715,7,1,25,0,199.5717752,235.29598355,297.9583191666667
2022-01-25 08:00:00+00:00,68.48594591666667,30.3215,8,1,25,0,136.92111383333332,89.344605,274.25236961666667
2022-01-25 09:00:00+00:00,58.317640366666666,29.2215,9,1,25,0,68.48594591666667,67.81513508333333,205.55458165
2022-01-25 10:00:00+00:00,58.82136436666666,27.5715,10,1,25,0,58.317640366666666,52.8301751,167.28768996666668
2022-01-25 11:00:00+00:00,57.84292621666667,26.7215,11,1,25,0,58.82136436666666,37.46992276666666,142.1660717
2022-01-25 12:00:00+00:00,57.38874608333333,25.8715,12,1,25,0,57.84292621666667,35.728794,116.44328775
2022-01-25 13:00:00+00:00,57.44585205,25.3715,13,1,25,0,57.38874608333333,34.33498386666667,102.16529696666666
2022-01-25 14:00:00+00:00,56.32565846666667,24.6215,14,1,25,0,57.44585205,32.8875196,87.37340371666667
2022-01-25 15:00:00+00:00,57.13457,24.8215,15,1,25,0,56.32565846666667,34.852371766666664,96.75122825
2022-01-25 16:00:00+00:00,60.46189818333333,24.771502,16,1,25,0,57.13457,33.152125483333336,92.35467191666666
2022-01-25 17:00:00+00:00,93.70814653333332,24.8715,17,1,25,0,60.46189818333333,32.102421983333336,86.77021745
2022-01-25 18:00:00+00:00,154.0086495,24.671501,18,1,25,0,93.70814653333332,32.71960045,86.94794926666667
2022-01-25 19:00:00+00:00,195.8077629333333,24.5715,19,1,25,0,154.0086495,33.5159687,86.41191901666666
2022-01-25 20:00:00+00:00,234.73375883333333,24.521502,20,1,25,0,195.8077629333333,30.914755216666663,85.2515088
2022-01-25 21:00:00+00:00,253.03901546666663,24.5715,21,1,25,0,234.73375883333333,30.52907588333333,87.20537155
2022-01-25 22:00:00+00:00,253.4473376,24.421501,22,1,25,0,253.03901546666663,36.49465365,118.16427978333331
2022-01-25 23:00:00+00:00,249.54240341666667,24.671501,23,1,25,0,253.4473376,46.9748053,198.16308813333333
